names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Jontavius',1469080362.87,50.4784269533,-34.7259814396,Category08,0.695003000339,-18.7241307996,5052.28462696
b'Jasibe',1467376166.77,-21.3351072939,-67.8246982721,Category04,2.34770108532,25.8659994335,1630.43342846
b'Azalee',1479199897.38,36.6701624514,-168.993902822,Category05,0.59297210129,8.20520154742,3782.00579713
b'Dreylan',1471659046.06,88.9246161488,-104.51771059,Category03,2.09264013848,7.04415436154,7455.40700158
b'Idrena',1465806756.18,79.0172628217,175.284858406,Category01,0.681691826831,26.7476688872,910.022498897
b'Elysian',1463452727.95,49.194603964,-47.7263578406,Category07,0.717507426112,-20.2509160819,4552.0209428
b'Susano',1460282542.23,89.928411069,-126.714768171,Category01,1.06063707893,-16.8725366126,9789.33480359
b'Kelee',1458369510.49,-30.9119367116,125.451604153,Category04,2.25921723497,14.0785535787,6535.2978622
b'Corine',1454760125.54,67.3309647222,-168.317361686,Category03,2.26093786225,-22.4257571241,4070.51875952
b'Corbit',1464445893.03,67.482085372,10.4378753165,Category09,1.13466025405,-27.5020415028,1815.53517569
b'Thao',1470952841.56,54.5469126683,-76.0934381351,Category09,2.38852246652,-24.2059888742,3357.43538446
b'Teyonce',1456244028.11,-56.0839803268,-46.2033097483,Category04,1.48263365042,29.6538790311,9305.05411505
b'Lya',1453151652.47,5.98409600593,-46.4372250685,Category07,1.87492807021,-29.1119162659,1976.79894374
b'Kinberlin',1468533886.73,44.3739179237,59.7536120721,Category05,2.66345614994,25.3660301579,4151.62219645
b'Lismary',1460479697.14,37.3477880996,172.507467124,Category01,1.62014992343,-29.5290360449,2332.45586317
b'Tawanne',1471925283.96,-61.9926473368,130.092864762,Category05,3.05704626219,23.9858982815,5410.55560729
b'Gerben',1470338463.91,10.1058438571,160.575914634,Category06,0.320966065551,-27.2942551138,3160.07935902
b'Cierre',1467350159.07,-49.9053361608,67.4789465585,Category08,2.65973155585,-0.886452323339,9710.82359701
b'Kresten',1458938813.34,30.4166612386,-93.6804329591,Category05,0.464061118998,-4.06636485728,8969.11440793
b'Lucell',1462571289.0,50.1671143473,-51.136716167,Category09,0.797765406411,-7.95290576407,8442.85302394
b'Honoka',1454396178.4,56.2050124881,-96.3708085831,Category06,0.0456473366588,27.2890077412,9399.61908594
b'Faith',1454056499.6,18.6502376728,-88.0269045662,Category00,2.47446917255,9.46256487586,7029.90741084
b'Revella',1466613069.78,-65.1806100849,-33.688512946,Category05,1.26610740149,-4.37136561722,8596.30019291
b'Johniqua',1468251057.69,-74.2921449978,147.64650487,Category06,2.20145010621,17.1149861511,411.202034203
b'Ariannah',1458877284.53,9.73019031855,37.9290171987,Category05,2.87781703744,-0.615612157045,6182.29495239
b'Luray',1463662753.47,-79.5183943723,-8.96253178689,Category06,0.173109303981,-15.2238012905,6619.91941246
b'Jarma',1460033128.65,-79.1676493697,48.4068603748,Category07,2.80123966377,-13.7949486754,2480.54717257
b'Kateline',1472222712.85,47.4692644991,-158.285057688,Category08,1.69925216426,-19.2842621645,7706.62001469
b'Nessa',1480224814.75,38.2196083818,-155.408724086,Category09,1.49925405763,16.9732554116,2292.0599506
b'Trig',1456426913.94,9.34092364895,29.8658931308,Category00,1.79065351031,-9.35685686288,9052.21113677
b'Allessandra',1477673755.9,-30.7960582854,45.8132959357,Category03,0.07301165201,-23.108175593,6961.0126771
b'Santo',1470218611.45,-12.4386733604,113.260397335,Category08,1.13803390096,0.0307089927786,5431.30394308
b'Amerie',1465648813.1,-53.1560013313,-2.92043181836,Category03,1.46717517975,4.88522438603,6459.18710741
b'Mauna',1478722794.31,55.1191435727,-127.927154201,Category00,2.34438276982,-2.41974786651,7202.29518892
b'Eunji',1457295849.36,-43.6725793228,161.979856431,Category08,1.32230883893,-10.7138580418,6154.81434697
b'Jahmila',1470035621.05,14.5330297652,72.7169805074,Category01,0.019642389124,-1.3204923186,3556.31813963
b'Atreau',1467498960.1,14.2757195547,-107.106915116,Category09,3.04910846719,15.6437387649,9584.62702107
b'Shetia',1480500964.78,-57.7503738297,79.5769979756,Category07,0.129911338642,-29.1298431973,2951.35569998
b'Lyric',1478855873.85,-12.5170708801,166.099676356,Category03,3.41558301658,-18.2091555688,8345.28492844
b'Lennie',1480390309.86,3.90761267379,-69.1541905379,Category01,1.45311522071,-1.95098567912,6708.34522597
b'Jordon',1466926705.49,-46.7235930227,-102.951502649,Category07,1.8049633682,-0.707777028844,4915.48550183
b'Dustan',1465011735.71,20.9293816281,71.6143003401,Category03,1.33782498722,-7.97279391587,4647.66446107
b'Zygmont',1462861080.43,26.3253254421,138.789721314,Category00,1.42129734551,-5.17056599463,4247.64166082
b'Taurean',1470031000.73,40.3371381994,71.2970387903,Category05,2.11750620555,-1.49163765754,8504.17140067
b'Shamair',1466519105.0,-80.4197605498,-75.4233185964,Category08,0.478989282237,-3.19294574564,2725.3205241
b'Saori',1469875703.79,-20.1448998114,64.3635946783,Category04,2.15539225358,16.3987413665,8513.24773554
b'Rebcca',1464311057.23,-47.2915401796,-88.9054973479,Category00,0.537788093494,-10.1148832989,8942.50173979
b'Sherin',1463616382.86,64.3696297077,-106.748657646,Category06,1.02974800814,-10.1273542663,9168.87990178
b'Giamarie',1463630786.89,-12.5334541175,55.5095346918,Category07,3.00475862103,19.4728833509,891.478779837
b'Taje',1456994073.22,-49.152712657,63.7198145493,Category02,1.55338171598,-17.3300859631,8708.3465034
b'Silbia',1464715218.33,45.8333630211,-38.7865585886,Category05,0.326772042534,24.4633986234,5930.670988
b'Cail',1454820666.87,-28.3187830681,149.12599785,Category04,2.65758824054,-12.1958904726,3665.1944067
b'Saniah',1471701105.64,60.7423884223,126.77861819,Category06,3.25120826402,-9.32086506704,2780.1666106
b'Kempton',1463680319.36,30.0030916112,134.88494059,Category05,2.68717117997,28.3523502142,7394.57885921
b'Telsha',1454918807.22,-3.55602007334,170.876174544,Category08,2.99384039621,-28.6634058506,1820.55208248
b'Lendall',1471247133.85,-81.648589424,-123.484569617,Category08,0.375935889085,-7.79727056991,4253.42521997
b'Lyman',1475002309.25,-83.7809190882,-83.0087824058,Category05,1.84984979596,-19.1195851314,3182.91708271
b'Abdulaziz',1472522520.28,40.4468590171,-133.441856571,Category04,3.33460940417,-7.3355180379,6765.03382306
b'Kytana',1471488648.56,-40.8491143707,75.5766656811,Category09,2.94450696864,-27.5533834569,9383.11130014
b'Nathiel',1452384216.87,-31.7765367284,-43.4254119123,Category09,1.50066911281,0.0892101225317,1173.74411825
b'Lekesia',1466746394.34,-43.5449794817,27.6635028312,Category02,0.235575492722,-6.24833358023,9383.25437378
b'Ottillie',1453926057.66,37.1633919242,-12.6078439905,Category03,2.31435901797,1.04602580024,4830.08743755
b'Arjen',1480307671.3,79.1782575002,27.8723064264,Category05,1.38758686349,-0.44772272213,6246.0434355
b'Brejon',1463003444.69,-76.1678896361,53.5028719873,Category02,3.20544397949,7.17679168587,2274.94301767
b'Kamily',1455296705.12,-50.3811509393,52.7173609512,Category02,1.15516172237,-29.2410401029,6210.64347676
b'Trudith',1477946748.11,87.5804885551,-119.486228361,Category00,1.3367306511,-7.63225541494,6423.76070271
b'Ashiyah',1468143775.39,-59.3468798977,-91.2682614286,Category00,1.15239479415,-2.22612563823,9058.99300237
b'Flormaria',1470968525.11,46.654871316,-131.603572137,Category06,2.66007826973,12.2317880065,8856.33862159
b'Kimonie',1471038285.92,28.8341917893,-33.3006560304,Category03,2.64893257039,-14.3644212917,4844.32846525
b'Whisper',1469867349.93,76.6431092731,-120.055358998,Category08,1.84592770493,-0.185421688879,8269.38983639
b'Issacc',1466337468.88,73.0669277827,-2.4930622858,Category08,0.659322981665,15.1805849476,8382.89594073
b'Josaline',1482061008.89,-78.7075899476,-131.510300632,Category04,1.48788477776,-16.99586251,1924.22608021
b'Dayshawn',1478712649.03,38.028359325,15.5593846544,Category07,3.36393052404,-11.2887046916,8761.14691508
b'Shelon',1451707403.95,10.6569192894,176.530209273,Category05,2.4235728967,-17.3912997397,4590.91114552
b'Jaydelynn',1466091100.92,-19.2629696397,-138.735445001,Category04,1.71269119647,0.668508632121,1704.91429841
b'Corneil',1475945407.0,65.5902330088,66.0551522796,Category06,1.98924986146,-14.9046631398,8763.30530144
b'Elizeo',1476308748.45,17.6636513211,-55.6363149873,Category03,2.1017263343,-1.26425245471,5429.48058855
b'Geroline',1469607404.96,-89.5993819238,1.36734997974,Category06,2.61008231969,21.9684540386,6314.09194507
b'Derek',1481035860.22,-27.3812021865,145.26036139,Category08,1.27211982182,10.1976625559,1982.8178503
b'Kayvan',1461895324.14,-27.6239494392,107.028196371,Category00,0.587426645093,24.6616431867,8101.0430164
b'Kelden',1469515925.08,60.7148540452,133.834826535,Category02,2.13886523399,2.25180918961,1930.69393052
b'Anddy',1452025156.83,-42.8985073094,-97.7991621599,Category01,3.09556858876,8.72539560258,8896.50882008
b'Briceton',1460819487.96,-26.9928516137,15.0661557628,Category00,2.20441579579,-11.4294793659,42.2628903156
b'Mircale',1454645813.49,-81.7881924038,-12.6761975046,Category08,1.27217259871,-28.1908980369,9546.62227768
b'Darisha',1453195351.26,16.5762522511,-68.1668522632,Category05,1.90432900157,1.27502322597,370.372434575
b'Ambra',1474568463.24,-49.2780300922,-34.0874083744,Category00,3.36956118125,24.1246469297,4934.23225064
b'Jimma',1460299453.85,-1.57414051019,-140.001685427,Category03,2.42268487751,-29.3965203231,9053.90558582
b'Myssiah',1465793008.98,-26.35060684,139.304015101,Category08,0.390794385243,-25.4014190453,8971.13068471
b'Aalijah',1483026424.68,57.3498008848,123.698605613,Category08,2.30729640937,2.43629711679,5880.59377362
b'Alucard',1457408742.3,-14.1985569229,84.9377484758,Category08,0.781192831486,-14.1963669715,8397.49166575
b'Keivn',1455805965.44,30.9522954997,133.160450774,Category09,3.00500612055,14.6324254813,9490.15311288
b'Othan',1470855352.33,-20.7787777371,169.449365706,Category03,2.33226964813,-18.0063822418,3035.97673378
b'Devaun',1482861379.5,-81.1014464409,118.671379847,Category02,1.559644118,-16.9587994041,421.416039563
b'Rhoman',1477197307.92,-27.5054497984,145.859867774,Category04,0.935137444245,-12.3341745964,3171.38261288
b'Zanovia',1458555478.09,-61.4023809129,37.2310153763,Category01,1.69102376335,-3.6276532167,7386.9220123
b'Jahrell',1481964933.41,39.1358858988,-135.890532682,Category09,3.11907208484,29.6235654882,9323.505239
b'Edsson',1466145372.11,-49.4669238523,-17.9591699478,Category05,2.97133776085,22.483514411,7904.19104653
b'Deshuna',1481758711.78,-19.6367970668,-103.608566628,Category05,3.32389611805,3.60463631348,352.260446002
b'Sacha',1480088944.87,81.7782790252,-23.4381285318,Category08,0.3197306784,26.7371345313,6339.29046398
b'Crishawn',1470271162.92,-29.37022645,39.292857719,Category07,2.78505756149,-8.96969828946,2962.35591432
b'Biannca',1459016222.21,47.4085024844,128.326183571,Category07,0.314025366048,25.4674180093,1490.08808185
b'Jerrilynn',1462055710.61,-16.4337178935,-101.264024296,Category02,3.2792837022,-5.22855132169,9686.80637538
b'Deletha',1462393073.95,-33.2064473947,-86.4476915808,Category00,3.05112904968,15.3151664166,8521.74631376
b'Ameriyah',1469612216.86,85.8673448638,-78.9534449571,Category03,3.02174808446,9.43776274746,9441.72425131
b'Shaunel',1463290529.33,70.5027128279,-145.442362901,Category00,1.48305712502,-12.051479666,6512.53627045
b'Tashi',1453052525.95,40.789518926,-130.053023472,Category03,1.8142916541,-4.01334401487,6493.95864514
b'Cervante',1464439688.67,14.8533398864,-40.3568669972,Category00,3.10825069323,8.47815538417,3855.71043957
b'Benjain',1464022913.36,-33.0705947926,71.5667485085,Category04,2.48299878913,-7.02354528459,6325.08314726
b'Bethsy',1457641417.69,-11.2464523859,52.2417109587,Category08,0.597979625689,-14.5614058234,2531.38476777
b'Shahara',1470702419.98,9.05591606998,127.88397212,Category06,2.8404239653,28.980238722,6295.57990443
b'Shasmeen',1455327724.92,-38.6285828172,130.316489775,Category05,2.76482450629,-16.5494243472,9998.92397506
b'Trilla',1479310410.33,-16.2801431859,85.8210689779,Category01,0.718091845782,-24.6236220921,2042.77626459
b'Carlena',1457698990.21,-32.0146734781,-173.371960605,Category09,1.74694982529,15.1882756417,3127.35255863
b'Kirt',1472087483.14,24.2346921708,87.420071609,Category02,3.41479181483,2.66879802421,6508.66475341
b'Kawanza',1459702787.18,-81.6248223098,-83.6747046814,Category04,1.97234154681,-14.4933912395,9672.90452684
b'Rahem',1464392396.13,84.7188360341,-57.5367323583,Category09,2.60754073734,20.6624491424,3055.84480392
b'Desmond',1477066136.19,26.5967981932,120.876215359,Category05,0.372122981251,25.3298712654,3084.48791741
b'Laughlin',1482313982.84,22.5210387155,33.3650175871,Category01,1.97077207372,18.2648365306,8976.45363763
b'Mehret',1473637847.28,-1.86359800982,42.5831009198,Category09,2.22587405017,29.5216153774,1954.6550806
b'Eyram',1454110860.69,-51.4152439442,96.7640934452,Category06,2.77373896019,14.9842307965,167.962993013
b'Marguis',1481632345.98,-66.1791406203,95.9522839162,Category08,0.307825853832,-21.081249282,2119.5945982
b'Jadee',1455842552.04,46.344704301,-166.512424737,Category05,1.71654631951,15.0354058068,1751.58946381
b'Amany',1474833356.86,64.1534411082,-103.340327047,Category09,0.348799784047,22.444206684,7477.73579685
b'Braxley',1466316695.18,-35.3008288825,60.8922375634,Category06,2.51193276314,4.86089909483,7485.85902516
b'Dotty',1451797910.94,46.3336372445,-130.710192525,Category02,3.34108772094,-11.0184408047,5414.98051434
b'Maryline',1478805367.79,81.4083890881,27.2324501625,Category05,0.377747319703,5.78132667499,3497.83183612
b'Madoc',1462595626.44,20.7868280373,154.709996279,Category06,2.90923686104,26.9232168939,9820.57186119
b'Deron',1452810569.98,-59.3715900084,62.2783938318,Category05,2.68664758395,26.8871967646,5114.59310794
b'Bobbyjoe',1465968855.05,79.0159447994,27.2693733911,Category08,0.675573298982,-23.7399251818,937.326510441
b'Jissele',1459732831.71,-12.8507233076,-99.104838624,Category03,2.22014468927,3.40610490849,1613.49514008
b'Belma',1481201359.23,59.932878503,-178.956360317,Category03,0.029599031279,7.06445456329,8189.22806448
b'Haisten',1455464332.34,-89.6906649732,90.01701691,Category08,2.7418547103,16.5797309933,2502.62481947
b'Honest',1469838332.32,0.815818931567,-66.6684683942,Category02,0.891589545084,-15.0866855428,3713.50556754
b'Jatana',1458365392.87,-59.8241352843,90.460515942,Category02,2.91538568832,7.98047056928,5958.06216142
b'Vernelda',1477477778.25,44.9354024172,-7.93335761168,Category09,2.52477283114,6.16107198809,1896.75368351
b'Esparanza',1472827256.28,-17.1460276232,-136.006651033,Category07,2.88669607583,4.28241256364,9723.05964962
b'Kristena',1475386395.8,-27.3614751729,53.2335532371,Category06,3.03628956998,-10.1487429908,2950.68297726
b'Keithen',1469388606.67,57.5134804397,13.2117796479,Category05,2.77512566314,-13.1391165353,8891.94694656
b'Lennie',1470819204.27,-26.5231039689,148.946428328,Category00,2.95427792682,0.742840574575,1834.65607503
b'Pati',1479443959.86,20.3420674524,160.853536843,Category01,0.784245446845,-16.3121550093,4075.08459697
b'Nykea',1468670765.72,-30.0277501053,13.592956039,Category01,1.59592465358,13.9525293336,5251.74365309
b'Vonnesha',1474517058.3,-23.5608451424,-17.866316119,Category06,2.77303582661,13.4343109407,3143.4026921
b'Elrena',1453915050.96,-74.8608864707,147.850168899,Category09,0.379603969406,-20.2377969832,4762.07775874
b'Enessa',1476462786.33,21.2683782597,-35.0625088753,Category08,2.90011568948,-21.1469088578,1007.77859401
b'Kuniko',1478036508.81,18.1833752576,5.57377671205,Category07,1.01013947369,-23.0067855739,3582.24544686
b'Nahzir',1476017486.4,88.8111332586,127.542530303,Category04,1.98131686733,0.462065584559,6231.14168784
b'Enika',1451951265.36,67.5403189228,-0.326934521601,Category05,0.166041107131,-15.7593777076,866.013999009
b'Amorra',1477719506.22,-14.7414121047,177.304319177,Category01,3.20739056373,-18.5468306069,5051.70261689
b'Denae',1471310140.1,-7.63197249583,157.208905163,Category02,3.07211884219,-17.2791909532,4759.70297834
b'Donje',1475762095.57,79.7293569977,163.384113705,Category08,1.31033003188,-29.3295130005,9480.25092017
b'Goldina',1469621470.48,-43.8144990081,-121.558503052,Category04,1.46277886558,14.7552485917,4608.88113356
b'Awn',1468706579.16,-40.3245987728,111.777419971,Category00,2.36395853118,-8.54226537972,666.632141792
b'Dontravius',1461533650.99,-88.9414312911,-80.8728786073,Category09,0.243095439993,-11.4764401431,207.22941134
b'Nuraz',1476907834.51,-41.3594972213,-88.9090032863,Category00,0.106430303525,11.6143571944,284.731786305
b'Reginamarie',1463057426.66,59.3196110829,103.004953039,Category04,0.153047007215,-2.71612932905,4683.78784764
b'Kariah',1474818048.44,54.1448202904,-46.1254593435,Category08,0.876592745513,16.822507867,6663.89088857
b'Jwana',1471994451.0,-74.394533577,65.7584273076,Category06,1.12644916929,3.72914871209,112.018504002
b'Natural',1472751896.33,7.18348596681,-69.1024171155,Category07,1.32827366688,-24.8600581509,2632.23160162
b'Leenora',1464258618.76,42.2465883387,132.542134324,Category01,0.448849006244,23.3953649513,7463.55106336
b'Aiyona',1454990099.75,-35.4460022621,123.260681282,Category04,3.19476647904,-21.9086822712,8861.17438613
b'Sumeya',1476963967.73,75.4865221854,-84.9194830337,Category08,2.64344337204,-2.32302832244,4043.98420777
b'Sirenna',1474770402.4,-4.54930373178,-161.953178536,Category08,2.51065113464,-10.6306935998,82.9476643938
b'Dannel',1465216084.36,65.0172218058,102.305783418,Category09,1.83681091882,-10.6814495786,8231.75859215
b'Marichelle',1461276693.5,6.93969659399,141.155789383,Category04,1.02976468221,29.2281341657,8830.64719226
